"CustomerID","Gender","Age","Partner","Dependents","Tenure","MultipleLines","InternetService","OnlineProtect","TechSupport","Streaming","Outage","ContractType","MonthlyCharges","Churn","Pilot","ChurnIn"
"0056-EPFBG","Male",21,"Yes","Yes",20,0,"DSL",1,3,0,"Occasional",24,39.4,"No",0,17
"0057-QBUQH","Female",54,"No","No",43,2,"No",0,1,0,"Occasional",24,25.1,"No",0,35
"0064-SUDOG","Female",63,"No","No",12,1,"No",0,1,0,"Occasional",24,20.3,"No",0,34
"0064-YIJGF","Male",38,"Yes","Yes",27,2,"Fiber optic",0,2,0,"Occasional",1,75.75,"No",0,34
"0067-DKWBL","Male",83,"No","No",2,1,"5G",1,2,0,"Occasional",1,49.25,"Yes",1,NA
"0074-HDKDG","Male",36,"Yes","Yes",25,1,"5G",3,2,0,"Occasional",12,61.6,"No",0,41
"0078-XZMHT","Male",52,"Yes","No",72,2,"5G",2,3,3,"Occasional",24,85.15,"No",1,22
"0080-OROZO","Female",37,"No","No",35,1,"DSL",0,3,3,"Occasional",12,99.25,"No",0,6
"0082-LDZUE","Male",37,"No","No",1,1,"DSL",0,2,0,"Occasional",1,44.3,"No",0,33
"0083-PIVIK","Male",32,"No","No",64,2,"DSL",3,3,1,"Occasional",12,81.25,"No",0,40
"0089-IIQKO","Female",63,"Yes","Yes",39,2,"Fiber optic",0,3,3,"Occasional",1,99.95,"No",0,24
"0093-XWZFY","Male",39,"No","No",40,2,"Fiber optic",2,2,3,"Occasional",1,104.5,"Yes",0,NA
"0094-OIFMO","Female",76,"No","No",11,1,"5G",2,2,3,"Frequent",1,95,"Yes",1,NA
"0096-BXERS","Female",41,"Yes","No",6,2,"DSL",0,2,0,"Occasional",1,50.35,"No",0,1
"0096-FCPUF","Male",45,"No","No",30,2,"5G",1,2,2,"Occasional",1,64.5,"No",0,22
"0098-BOWSO","Male",19,"No","No",27,1,"5G",0,1,0,"Occasional",1,19.4,"No",0,18
"0100-DUVFC","Male",66,"Yes","No",70,2,"Fiber optic",2,2,3,"Occasional",12,104.8,"No",0,16
"0103-CSITQ","Female",56,"Yes","No",57,2,"Fiber optic",2,3,3,"Occasional",12,109.4,"No",0,5
"0104-PPXDV","Male",23,"Yes","No",58,1,"5G",0,2,0,"Occasional",12,50.3,"No",1,36
"0106-GHRQR","Male",58,"No","No",16,2,"5G",2,2,2,"Occasional",1,71.4,"No",0,9
"0107-WESLM","Male",65,"No","No",1,1,"5G",0,1,0,"Occasional",1,19.85,"Yes",0,NA
"0111-KLBQG","Male",73,"Yes","Yes",32,1,"5G",2,2,3,"Occasional",1,93.95,"No",1,10
"0112-QAWRZ","Male",31,"Yes","Yes",16,2,"Fiber optic",0,2,1,"Occasional",1,90.8,"No",0,39
"0112-QWPNC","Male",21,"Yes","No",49,2,"DSL",1,3,3,"Occasional",12,84.35,"Yes",0,NA
"0114-IGABW","Female",36,"Yes","No",71,0,"5G",2,3,3,"Occasional",24,58.25,"No",1,3
"0114-PEGZZ","Female",62,"No","No",33,2,"Fiber optic",2,2,3,"Occasional",1,107.55,"No",0,27
"0114-RSRRW","Female",54,"No","No",10,1,"5G",0,1,0,"Occasional",1,19.95,"No",0,32
"0115-TFERT","Male",33,"Yes","No",21,2,"5G",2,3,3,"Occasional",1,111.2,"Yes",1,NA
"0118-JPNOY","Female",76,"No","No",26,1,"Fiber optic",1,2,1,"Occasional",1,85.8,"No",0,6
"0122-OAHPZ","Female",54,"No","No",7,2,"5G",0,2,0,"Frequent",1,73.85,"Yes",1,NA
"0123-CRBRT","Female",22,"Yes","Yes",61,2,"5G",3,3,3,"Occasional",24,88.1,"No",1,65
"0125-LZQXK","Male",30,"No","No",15,1,"5G",0,3,3,"Occasional",1,101.35,"Yes",0,NA
"0129-KPTWJ","Male",39,"Yes","No",72,1,"Fiber optic",0,2,3,"Occasional",1,94.65,"No",0,28
"0133-BMFZO","Female",31,"No","No",2,1,"Fiber optic",3,3,0,"Occasional",1,86.25,"Yes",0,NA
"0136-IFMYD","Male",69,"Yes","No",69,1,"No",2,3,3,"Occasional",24,109.95,"No",0,21
"0137-OCGAB","Female",21,"No","No",1,1,"No",2,2,0,"Frequent",1,80.2,"Yes",0,NA
"0139-IVFJG","Female",52,"Yes","No",2,1,"DSL",3,2,1,"Occasional",1,90.35,"No",1,13
"0142-GVYSN","Male",53,"No","No",26,1,"DSL",0,1,0,"Occasional",1,20.3,"No",0,17
"0147-ESWWR","Female",86,"Yes","No",39,2,"Fiber optic",0,3,3,"Occasional",1,101.25,"No",0,31
"0148-DCDOS","Male",45,"No","No",25,1,"No",0,2,3,"Frequent",1,94.7,"Yes",0,NA
"0151-ONTOV","Female",61,"No","No",1,1,"5G",0,2,0,"Frequent",1,70.9,"Yes",0,NA
"0156-FVPTA","Male",41,"Yes","No",22,1,"DSL",1,3,0,"Occasional",1,54.2,"Yes",0,NA
"0164-APGRB","Female",33,"No","No",72,1,"No",3,3,3,"Occasional",24,114.9,"No",0,10
"0164-XAIRP","Female",63,"No","No",24,1,"No",0,1,0,"Occasional",24,19.55,"No",0,30
"0168-XZKBB","Female",48,"Yes","No",19,2,"Fiber optic",0,2,1,"Occasional",1,86.85,"No",0,23
"0174-QRVVY","Male",37,"No","No",71,2,"No",0,1,0,"Occasional",24,25.35,"No",0,40
"0177-PXBAT","Male",86,"Yes","No",33,2,"5G",1,3,3,"Occasional",1,109.9,"No",1,32
"0178-SZBHO","Male",40,"Yes","Yes",47,2,"5G",2,2,1,"Occasional",1,87.2,"No",0,27
"0181-RITDD","Male",52,"Yes","Yes",62,1,"5G",3,3,3,"Occasional",24,108.15,"No",0,24
"0186-CAERR","Male",47,"No","No",71,2,"Fiber optic",3,3,3,"Occasional",12,116.3,"No",0,8
"0187-QSXOE","Male",87,"Yes","No",7,1,"Fiber optic",0,2,3,"Occasional",1,89,"No",0,31
"0188-GWFLE","Male",40,"No","No",2,2,"No",0,1,0,"Occasional",1,20.05,"No",0,15
"0191-EQUUH","Female",20,"No","Yes",25,0,"DSL",1,3,0,"Occasional",24,35.05,"No",0,7
"0191-ZHSKZ","Male",82,"No","No",30,1,"5G",3,2,3,"Occasional",1,74.75,"No",1,54
"0193-ESZXP","Female",83,"Yes","No",58,1,"Fiber optic",3,3,3,"Occasional",12,105.5,"Yes",0,NA
"0195-IESCP","Male",54,"Yes","No",10,2,"5G",0,2,2,"Occasional",1,85.25,"Yes",1,NA
"0196-VULGZ","Female",72,"Yes","No",6,2,"Fiber optic",0,2,2,"Frequent",1,84.35,"Yes",0,NA
"0201-MIBOL","Female",72,"No","No",66,2,"Fiber optic",1,2,3,"Occasional",24,102.4,"No",0,2
"0201-OAMXR","Female",62,"No","No",70,2,"5G",3,3,3,"Occasional",12,115.55,"Yes",0,NA
"0206-OYVOC","Female",58,"No","No",46,1,"No",0,1,0,"Occasional",24,19.25,"No",0,32
"0206-TBWLC","Female",30,"Yes","No",54,2,"5G",3,3,3,"Occasional",12,114.65,"No",1,37
"0207-MDKNV","Female",63,"No","No",15,1,"5G",1,3,3,"Occasional",1,105.1,"Yes",1,NA
"0208-BPQEJ","Female",61,"No","No",12,1,"No",0,1,0,"Occasional",1,19.4,"No",0,1
"0214-JHPFW","Female",50,"Yes","No",70,0,"5G",2,3,3,"Occasional",24,57.8,"No",1,19
"0215-BQKGS","Male",41,"No","No",30,1,"5G",3,2,0,"Occasional",1,84.3,"No",1,40
"0219-YTZUE","Male",53,"Yes","Yes",4,2,"5G",2,2,0,"Frequent",1,84.8,"Yes",1,NA
"0220-EBGCE","Male",45,"No","No",2,1,"Fiber optic",0,2,2,"Frequent",1,85.85,"Yes",0,NA
"0221-NAUXK","Male",49,"No","No",10,1,"No",0,1,0,"Occasional",12,19.95,"No",0,17
"0221-WMXNQ","Male",88,"No","No",4,1,"5G",1,2,0,"Occasional",1,75.35,"No",1,56
"0224-HJAPT","Male",54,"No","No",5,2,"5G",0,2,0,"Frequent",1,47.15,"Yes",0,NA
"0224-NIJLP","Male",47,"No","No",8,1,"No",0,1,0,"Occasional",24,20.15,"No",0,35
"0224-RLWWD","Female",75,"No","No",2,1,"5G",0,2,0,"Occasional",1,44.3,"No",1,14
"0225-ZORZP","Male",40,"No","No",3,1,"Fiber optic",2,2,2,"Occasional",1,84.3,"No",0,25
"0229-LFJAF","Male",60,"No","No",72,2,"5G",3,3,0,"Occasional",24,69.65,"No",1,39
"0230-WEQUW","Male",31,"Yes","No",66,0,"5G",3,3,1,"Occasional",24,56.6,"No",1,55
"0231-LXVAP","Male",42,"No","No",1,1,"Fiber optic",0,3,0,"Occasional",1,75.9,"Yes",0,NA
"0233-FTHAV","Female",34,"No","No",60,1,"No",0,2,0,"Occasional",12,79.2,"No",0,33
"0235-KGSLC","Female",32,"No","No",1,1,"5G",0,2,1,"Frequent",1,85.55,"Yes",0,NA
"0236-HFWSV","Male",51,"No","No",15,2,"5G",0,2,3,"Occasional",1,93.35,"Yes",1,NA
"0244-LGNFY","Female",62,"Yes","Yes",72,1,"No",3,3,3,"Occasional",24,92.65,"No",0,21
"0248-PGHBZ","Female",82,"No","No",67,1,"Fiber optic",3,3,1,"Occasional",24,92.45,"No",0,30
"0253-ZTEOB","Female",20,"Yes","Yes",48,1,"No",2,3,3,"Occasional",24,79.65,"No",0,24
"0254-WWRKD","Female",64,"Yes","Yes",67,1,"DSL",2,2,0,"Occasional",12,50.55,"No",0,6
"0256-LTHVJ","Female",42,"Yes","Yes",28,1,"5G",0,2,2,"Frequent",1,81.05,"Yes",1,NA
"0257-ZESQC","Female",88,"Yes","No",27,1,"5G",1,2,0,"Occasional",1,75.2,"Yes",1,NA
"0259-GBZSH","Male",19,"No","No",2,2,"5G",0,2,1,"Occasional",1,85.65,"Yes",1,NA
"0263-FJTQO","Male",22,"Yes","Yes",50,1,"DSL",1,3,1,"Occasional",24,70.5,"No",0,32
"0265-EDXBD","Male",80,"Yes","No",32,2,"5G",0,2,0,"Occasional",1,74.9,"Yes",1,NA
"0266-CLZKZ","Female",37,"Yes","Yes",67,2,"5G",0,3,3,"Occasional",24,105.65,"No",0,29
"0266-GMEAO","Male",38,"Yes","Yes",72,2,"Fiber optic",3,3,3,"Occasional",24,114.3,"No",0,43
"0268-QKIWO","Female",43,"No","No",3,2,"No",0,1,0,"Occasional",1,19.75,"Yes",0,NA
"0269-XFESX","Male",59,"No","No",23,2,"No",0,1,0,"Occasional",12,24.35,"No",0,16
"0274-JKUJR","Male",42,"Yes","Yes",7,0,"5G",3,2,3,"Occasional",1,58.85,"No",0,6
"0277-BKSQP","Male",60,"Yes","Yes",8,1,"DSL",0,2,1,"Occasional",1,54.4,"No",0,40
"0277-ORXQS","Male",24,"Yes","Yes",66,1,"DSL",0,3,3,"Occasional",24,50.55,"No",0,42
"0278-YXOOG","Male",20,"No","No",5,1,"5G",0,1,0,"Occasional",1,21.05,"Yes",1,NA
"0280-XJGEX","Male",43,"No","No",49,2,"5G",2,2,3,"Frequent",1,103.7,"Yes",1,NA
"0282-NVSJS","Female",83,"Yes","Yes",12,0,"DSL",0,3,0,"Occasional",1,29.3,"No",0,5
"0285-INHLN","Male",60,"Yes","Yes",27,1,"5G",3,2,0,"Occasional",1,54.75,"No",1,1
"0295-PPHDO","Male",49,"No","No",1,2,"Fiber optic",0,2,3,"Frequent",1,95.45,"Yes",0,NA
"0295-QVKPB","Male",48,"No","No",5,1,"DSL",0,3,1,"Occasional",1,63.95,"No",1,29
"0297-RBCSG","Male",24,"No","No",19,1,"5G",2,3,2,"Occasional",12,65.35,"No",1,31
"0298-XACET","Male",53,"Yes","Yes",52,0,"DSL",2,3,1,"Occasional",24,50.2,"No",0,38
"0301-FIDRB","Female",32,"Yes","Yes",72,1,"No",3,3,3,"Occasional",24,63.8,"No",0,12
"0301-KOBTQ","Male",22,"No","No",32,1,"DSL",0,1,0,"Occasional",24,20.05,"No",0,25
"0303-UNCIP","Male",38,"No","No",41,2,"5G",0,2,2,"Occasional",12,65,"No",1,70
"0306-JAELE","Male",41,"No","No",5,1,"5G",0,3,3,"Occasional",1,96.1,"Yes",1,NA
"0308-GIQJT","Male",88,"No","No",71,2,"5G",2,3,3,"Occasional",12,105.75,"No",0,26
"0308-IVGOK","Female",51,"No","No",11,0,"5G",2,3,0,"Occasional",12,40.4,"No",1,40
"0310-MVLET","Female",54,"Yes","Yes",61,1,"No",2,2,3,"Frequent",1,99.15,"Yes",0,NA
"0310-SUCIN","Female",24,"Yes","No",71,1,"5G",3,3,3,"Occasional",12,84.8,"No",0,42
"0310-VQXAM","Male",50,"No","No",9,1,"No",0,1,0,"Occasional",1,19.85,"No",0,38
"0311-QYWSS","Female",19,"No","No",6,1,"DSL",1,2,0,"Occasional",1,49.45,"No",0,34
"0311-UNPFF","Female",28,"No","No",26,1,"Fiber optic",0,2,3,"Frequent",1,88.8,"Yes",0,NA
"0314-TKOSI","Female",54,"No","No",6,1,"5G",3,2,0,"Occasional",1,55.15,"No",1,66
"0318-QUUOB","Male",25,"Yes","No",1,1,"Fiber optic",0,2,1,"Frequent",1,80.55,"Yes",0,NA
"0318-ZOPWS","Female",43,"No","No",49,1,"5G",0,1,0,"Frequent",24,20.15,"No",1,50
"0320-DWVTU","Female",42,"No","No",53,1,"No",3,3,2,"Occasional",24,99.5,"No",0,14
"0320-JDNQG","Male",24,"Yes","Yes",23,1,"5G",1,3,3,"Occasional",1,99.85,"Yes",0,NA
"0322-CHQRU","Male",21,"No","No",2,1,"5G",0,2,0,"Occasional",1,45.35,"Yes",1,NA
"0322-YINQP","Male",20,"No","No",1,1,"5G",1,2,0,"Occasional",1,48.55,"Yes",1,NA
"0323-XWWTN","Male",37,"No","No",3,2,"5G",0,1,0,"Occasional",24,26.4,"No",1,44
"0326-VDYXE","Female",52,"Yes","No",70,2,"Fiber optic",0,2,3,"Occasional",12,97.65,"No",0,17
"0327-WFZSY","Male",49,"Yes","Yes",39,2,"Fiber optic",0,2,3,"Occasional",12,100,"No",0,17
"0328-GRPMV","Female",52,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,70.1,"Yes",0,NA
"0329-GTIAJ","Female",31,"No","No",3,1,"Fiber optic",2,3,3,"Occasional",1,97.9,"Yes",0,NA
"0330-BGYZE","Male",52,"Yes","No",60,1,"No",2,2,3,"Occasional",12,102.5,"No",0,1
"0330-IVZHA","Female",42,"Yes","No",5,1,"5G",0,2,0,"Frequent",1,69.95,"Yes",0,NA
"0334-GDDSO","Male",76,"No","No",3,2,"5G",2,2,0,"Frequent",1,81.35,"Yes",1,NA
"0336-KXKFK","Male",22,"No","No",72,0,"DSL",1,3,3,"Occasional",24,61.2,"No",0,40
"0337-CNPZE","Female",22,"No","No",41,1,"No",2,2,3,"Frequent",1,106.3,"Yes",0,NA
"0343-QLUZP","Male",39,"No","No",60,0,"5G",3,2,0,"Occasional",24,39.6,"No",0,25
"0345-XMMUG","Female",36,"Yes","No",46,2,"Fiber optic",2,3,3,"Occasional",24,108.9,"No",0,38
"0347-UBKUZ","Female",35,"No","No",15,1,"5G",0,1,0,"Occasional",1,19.9,"No",1,11
"0348-SDKOL","Female",47,"Yes","No",58,2,"5G",0,3,3,"Occasional",1,102.1,"Yes",0,NA
"0354-WYROK","Female",73,"Yes","Yes",31,1,"No",0,3,3,"Occasional",1,98.9,"Yes",0,NA
"0356-ERHVT","Male",30,"Yes","No",11,1,"DSL",0,2,0,"Occasional",1,45.9,"No",0,9
"0356-OBMAC","Female",82,"No","No",56,2,"5G",2,3,1,"Occasional",24,99.9,"No",1,4
"0361-HJRDX","Female",47,"No","No",68,0,"DSL",3,3,3,"Occasional",24,64.35,"No",0,2
"0362-RAOQO","Female",22,"No","No",40,1,"5G",0,1,0,"Occasional",24,19.65,"No",0,6
"0363-QJVFX","Male",39,"No","No",32,2,"Fiber optic",3,3,3,"Occasional",1,108.15,"Yes",0,NA
"0363-SVHYR","Male",63,"Yes","Yes",71,2,"DSL",3,3,3,"Occasional",24,86.85,"No",0,15
"0365-BZUWY","Male",49,"Yes","No",17,2,"Fiber optic",2,2,3,"Occasional",1,102.55,"No",0,13
"0365-GXEZS","Male",53,"Yes","No",18,1,"Fiber optic",0,3,0,"Occasional",1,78.2,"No",0,25
"0365-TRTPY","Female",45,"No","No",37,2,"Fiber optic",3,2,0,"Occasional",1,91.2,"No",0,45
"0366-NQSHS","Male",48,"No","No",2,1,"No",0,1,0,"Occasional",1,19.35,"No",0,40
"0369-ZGOVK","Female",47,"Yes","Yes",28,1,"No",0,2,0,"Occasional",12,70.4,"No",0,14
"0373-AIVNJ","Male",36,"No","No",9,0,"DSL",3,2,0,"Occasional",12,39.55,"No",0,33
"0374-AACSZ","Female",41,"No","No",1,1,"DSL",1,2,0,"Occasional",1,50.15,"No",0,11
"0374-FIUCA","Male",60,"No","No",65,1,"5G",0,1,0,"Occasional",24,20.4,"No",1,26
"0374-IOEGQ","Female",56,"No","No",3,1,"DSL",0,2,0,"Occasional",1,44.6,"No",0,19
"0375-HVGXO","Female",38,"No","No",1,0,"5G",0,2,1,"Frequent",1,34.7,"Yes",0,NA
"0376-OIWME","Male",43,"Yes","No",36,1,"Fiber optic",1,2,3,"Occasional",1,93.6,"No",0,35
"0376-YMCJC","Male",21,"No","No",23,2,"5G",0,3,1,"Occasional",1,90.6,"Yes",0,NA
"0377-JBKKT","Male",46,"Yes","Yes",22,1,"DSL",3,3,0,"Occasional",1,57.95,"No",0,3
"0378-TOVMS","Female",28,"No","No",3,1,"Fiber optic",0,3,2,"Occasional",1,85.8,"Yes",0,NA
"0379-DJQHR","Male",25,"Yes","Yes",67,1,"DSL",3,2,3,"Occasional",24,81.35,"No",1,23
"0380-NEAVX","Male",84,"No","No",34,1,"5G",2,2,3,"Occasional",12,99.85,"No",0,20
"0383-CLDDA","Female",64,"No","No",69,2,"DSL",1,3,3,"Occasional",24,85.35,"No",0,39
"0384-LPITE","Male",56,"No","No",40,1,"No",3,2,3,"Occasional",12,62.05,"No",0,16
"0384-RVBPI","Male",26,"No","No",20,1,"5G",1,2,2,"Occasional",1,64.4,"No",0,41
"0388-EOPEX","Female",23,"Yes","No",2,1,"5G",1,2,0,"Occasional",1,74.4,"Yes",1,NA
"0390-DCFDQ","Female",86,"Yes","No",1,1,"5G",0,2,0,"Occasional",1,70.45,"Yes",1,NA
"0392-BZIUW","Female",53,"Yes","No",72,2,"5G",1,2,3,"Occasional",24,105,"No",1,16
"0394-YONDK","Male",45,"No","No",70,2,"No",0,1,0,"Occasional",24,25.15,"No",0,21
"0396-HUJBP","Female",19,"No","No",2,1,"No",0,1,0,"Occasional",1,19.3,"No",0,30
"0396-UKGAI","Male",60,"No","Yes",23,1,"DSL",2,3,0,"Occasional",1,55.3,"No",0,17
"0397-GZBBC","Male",83,"Yes","No",59,1,"DSL",0,2,3,"Frequent",1,93.85,"Yes",0,NA
"0404-AHASP","Male",20,"Yes","No",72,1,"DSL",0,1,0,"Occasional",24,19.7,"No",0,31
"0404-SWRVG","Male",57,"No","No",3,2,"DSL",0,2,0,"Frequent",1,74.4,"Yes",1,NA
"0406-BPDVR","Female",89,"Yes","No",54,2,"Fiber optic",2,2,3,"Frequent",12,101.5,"Yes",0,NA
"0407-BDJKB","Male",36,"Yes","No",60,1,"No",2,2,1,"Frequent",1,95.75,"Yes",0,NA
"0409-WTMPL","Female",37,"Yes","No",58,2,"5G",3,2,3,"Occasional",12,110.65,"No",0,7
"0410-IPFTY","Female",60,"Yes","No",31,1,"Fiber optic",2,2,2,"Occasional",1,83.85,"No",0,43
"0411-EZJZE","Female",55,"No","No",3,2,"5G",0,2,1,"Occasional",1,60.25,"No",0,38
"0415-MOSGF","Female",29,"No","No",1,1,"No",0,2,0,"Frequent",1,44.4,"Yes",0,NA
"0420-BWTPW","Male",21,"No","Yes",8,0,"5G",0,2,0,"Frequent",1,25.5,"Yes",0,NA
"0420-HLGXF","Female",90,"No","No",39,2,"Fiber optic",0,2,3,"Occasional",1,99.75,"No",0,25
"0422-OHQHQ","Female",59,"No","No",15,1,"5G",0,1,0,"Occasional",12,20.55,"No",1,5
"0422-UXFAP","Female",58,"Yes","No",51,2,"Fiber optic",0,2,3,"Occasional",12,98.85,"No",0,1
"0423-UDIJQ","Male",81,"No","No",9,1,"DSL",0,3,0,"Occasional",1,49.2,"No",0,41
"0431-APWVY","Female",19,"Yes","Yes",28,2,"No",0,2,3,"Frequent",12,90.1,"Yes",0,NA
"0432-CAJZV","Male",32,"No","No",3,1,"Fiber optic",0,2,3,"Occasional",1,90.7,"No",0,28
"0434-CSFON","Female",58,"Yes","No",47,2,"5G",0,2,3,"Occasional",1,100.5,"No",1,61
"0436-TWFFZ","Female",55,"No","No",67,2,"DSL",1,3,3,"Occasional",24,85.25,"No",0,27
"0439-IFYUN","Female",72,"No","No",18,1,"Fiber optic",2,2,0,"Occasional",1,74.7,"No",0,7
"0440-MOGPM","Female",36,"No","No",41,2,"DSL",2,2,3,"Occasional",12,80.55,"No",0,21
"0440-UEDAI","Female",54,"No","No",53,1,"Fiber optic",2,3,2,"Occasional",12,94.45,"No",0,41
"0442-ZXKVS","Female",79,"Yes","No",54,2,"Fiber optic",3,3,3,"Occasional",12,115.6,"No",0,36
"0447-BEMNG","Female",26,"Yes","No",48,0,"5G",1,2,2,"Frequent",1,45.3,"Yes",1,NA
"0447-RXSGD","Male",22,"No","No",24,1,"No",2,2,3,"Occasional",1,99.65,"No",0,15
"0454-OKRCT","Male",31,"No","No",33,1,"5G",2,3,0,"Occasional",24,80.6,"No",1,20
"0455-ENTCR","Male",48,"Yes","No",66,2,"5G",3,3,3,"Occasional",24,85.25,"No",0,1
"0455-XFASS","Female",28,"Yes","Yes",3,1,"5G",0,2,0,"Occasional",1,69.55,"No",0,29
"0458-HEUZG","Female",57,"No","No",13,0,"DSL",0,3,0,"Occasional",24,35.4,"No",0,15
"0459-SPZHJ","Male",33,"Yes","Yes",63,2,"5G",3,2,3,"Occasional",24,83.5,"No",1,5
"0461-CVKMU","Female",57,"Yes","Yes",23,1,"No",2,3,0,"Occasional",1,83.8,"Yes",0,NA
"0463-TXOAK","Male",42,"No","No",52,2,"No",0,1,0,"Occasional",24,25.6,"No",0,14
"0464-WJTKO","Female",21,"Yes","Yes",72,1,"No",0,1,0,"Occasional",24,20.1,"No",0,16
"0471-ARVMX","Female",89,"Yes","No",62,2,"Fiber optic",1,2,3,"Occasional",12,104.85,"No",0,30
"0479-HMSWA","Female",26,"No","Yes",26,1,"Fiber optic",2,3,3,"Occasional",24,105.45,"No",0,13
"0480-BIXDE","Female",49,"Yes","No",19,1,"Fiber optic",0,2,3,"Occasional",1,96.8,"No",0,37
"0484-FFVBJ","Male",60,"No","No",32,1,"No",0,2,3,"Occasional",12,64.85,"No",0,23
"0486-HECZI","Male",34,"Yes","No",55,2,"5G",3,2,1,"Occasional",1,96.75,"Yes",1,NA
"0486-LGCCH","Male",61,"No","No",11,1,"5G",0,1,0,"Occasional",24,19.65,"No",1,7
"0487-CRLZF","Female",60,"No","No",49,1,"DSL",0,3,3,"Occasional",24,74.45,"No",0,14
"0487-RPVUM","Male",62,"Yes","No",61,2,"Fiber optic",1,3,1,"Occasional",1,99.4,"No",0,43
"0487-VVUVK","Male",54,"No","No",25,1,"No",0,1,0,"Occasional",1,19.15,"No",0,7
"0488-GSLFR","Female",48,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,69.5,"Yes",0,NA
"0491-KAPQG","Male",58,"No","No",21,2,"Fiber optic",0,2,0,"Occasional",1,73.7,"No",0,8
"0495-RVCBF","Female",19,"No","No",1,1,"DSL",0,2,2,"Frequent",1,79.7,"Yes",0,NA
"0495-ZBNGW","Male",88,"Yes","No",5,2,"Fiber optic",0,2,0,"Frequent",1,79.9,"Yes",0,NA
"0496-AHOOK","Male",19,"Yes","No",24,1,"No",1,3,3,"Occasional",12,74.4,"No",0,25
"0505-SPOOW","Female",44,"No","No",70,1,"5G",0,1,0,"Occasional",24,19.8,"No",1,18
"0506-LVNGN","Female",66,"No","No",5,1,"DSL",0,2,0,"Frequent",1,75.55,"Yes",0,NA
"0506-YLVKJ","Male",40,"No","No",46,1,"No",0,1,0,"Occasional",24,20.2,"No",0,22
"0508-OOLTO","Female",64,"Yes","Yes",2,1,"Fiber optic",0,2,0,"Occasional",1,71.65,"No",0,7
"0508-SQWPL","Female",21,"Yes","Yes",57,1,"No",0,1,0,"Occasional",24,20.1,"No",0,24
"0511-JTEOY","Female",44,"No","No",1,1,"Fiber optic",0,2,0,"Frequent",1,71.1,"Yes",0,NA
